Species ID,Kingdom,Phylum,Class,Order,Family,Genus,Species,Authority,Infraspecific rank,Infraspecific name,Infraspecific authority,Stock/subpopulation,Synonyms,Common names (Eng),Common names (Fre),Common names (Spa),Red List status,Red List criteria,Red List criteria version,Year assessed,Population trend,Petitioned
14931,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,NYCTERIDAE,Nycteris,intermedia,"Aellen, 1959",,,,,"",Intermediate Slit-faced Bat,,,LC,,3.1,2008,decreasing,N
14932,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,NYCTERIDAE,Nycteris,javanica,"É. Geoffroy, 1813",,,,,"",Javan Slit-faced Bat,,,VU,A3c,3.1,2008,decreasing,N
14933,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,NYCTERIDAE,Nycteris,macrotis,"Dobson, 1876",,,,,"",Large-eared Slit-faced Bat,,,LC,,3.1,2008,unknown,N
40022,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,NYCTERIDAE,Nycteris,madagascariensis,"G. Grandidier, 1937",,,,,"",Madagascar Slit-faced Bat,,,DD,,3.1,2008,unknown,N
14934,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,NYCTERIDAE,Nycteris,major,"(K. Andersen, 1912)",,,,,Nycteris avakubia  ,"Dja Slit-faced Bat, Ja Slit-faced Bat",,,DD,,3.1,2008,unknown,N
14935,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,NYCTERIDAE,Nycteris,nana,"(K. Andersen, 1912)",,,,,"",Dwarf Slit-faced Bat,,,LC,,3.1,2008,unknown,N
44695,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,NYCTERIDAE,Nycteris,parisii,"De Beaux, 1924",,,,,"","Parisi's Slit-faced Bat, Parissi's Slit-faced Bat",,,DD,,3.1,2008,unknown,N
14936,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,NYCTERIDAE,Nycteris,thebaica,"É. Geoffroy, 1818",,,,,"","Cape Long-eared Bat, Egyptian Slit-faced Bat, Common Slit-faced Bat, Geoffroy's Nycteris",,,LC,,3.1,2008,unknown,N
14937,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,NYCTERIDAE,Nycteris,tragata,"(K. Andersen, 1912)",,,,,"",Malayan Slit-faced Bat,,,NT,,3.1,2008,decreasing,N
44696,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,NYCTERIDAE,Nycteris,vinsoni,"Dalquest, 1965",,,,,"",Vinson's Slit-faced Bat,,,DD,,3.1,2008,unknown,N
14939,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,NYCTERIDAE,Nycteris,woodi,"K. Andersen, 1914",,,,,Nycteris woodi subspecies sabiensis,"Wood's Slit-faced Bat, Wood's Long-eared Bat",,,LC,,3.1,2008,decreasing,N
41533,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,VESPERTILIONIDAE,Nycticeinops,schlieffeni,"(Peters, 1859)",,,,,Nycticeius schlieffeni  ,"Schlieffen's Bat, Schlieffen's Twilight Bat",,,LC,,3.1,2008,unknown,N
136562,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,VESPERTILIONIDAE,Nycticeius,aenobarbus,"Temminck, 1840",,,,,"",Temminck's Mysterious Bat,,,DD,,3.1,2008,unknown,N
136386,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,VESPERTILIONIDAE,Nycticeius,cubanus,"Gundlach, 1861",,,,,"",Cuban Evening Bat,,,NT,,3.1,2008,unknown,N
14944,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,VESPERTILIONIDAE,Nycticeius,humeralis,"(Rafinesque, 1818)",,,,,"",Evening Bat,,,LC,,3.1,2008,stable,N
14358,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,NATALIDAE,Nyctiellus,lepidus,"(Gervais, 1837)",,,,,Natalus lepidus  ,Gervais's Funnel-eared Bat,,,LC,,3.1,2016,unknown,N
14954,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PTEROPODIDAE,Nyctimene,aello,"(Thomas, 1900)",,,,,Nyctimene celaeno  ,"Greater Tube-nosed Bat, Broad-striped Tube-nosed Fruit Bat",,,LC,,3.1,2008,stable,N
14962,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PTEROPODIDAE,Nyctimene,albiventer,"(Gray, 1863)",,,,,Nyctimene papuanus ,"Common Tube-nosed Fruit Bat, Common Tube-nosed Bat",,,LC,,3.1,2016,stable,N
14963,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PTEROPODIDAE,Nyctimene,cephalotes,"(Pallas, 1767)",,,,,"","Pallas's Tube-nosed Bat, Pallas's Tube-nosed Fruit Bat",,,LC,,3.1,2016,unknown,N
14964,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PTEROPODIDAE,Nyctimene,certans,"Andersen, 1912",,,,,"","Mountain Tube-nosed Bat, Mountain Tube-nosed Fruit Bat",,,LC,,3.1,2008,stable,N
14955,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PTEROPODIDAE,Nyctimene,cyclotis,"Andersen, 1910",,,,,"","Round-eared Tube-nosed Bat, Round-eared Tube-nosed Fruit Bat",,,DD,,3.1,2008,unknown,N
14956,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PTEROPODIDAE,Nyctimene,draconilla,"Thomas, 1922",,,,,"","Lesser Tube-nosed Bat, Dragon Tube-nosed Fruit Bat, Dragon Tube-nosed Bat",,,DD,,3.1,2008,unknown,N
136441,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PTEROPODIDAE,Nyctimene,keasti,"Kitchener in Kitchener, Packer & Maryanto, 1993",,,,,"",Keast's Tube-nosed Fruit Bat,,,VU,"B1ab(ii,iii)",3.1,2008,decreasing,N
14965,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PTEROPODIDAE,Nyctimene,major,"(Dobson, 1877)",,,,,"","Island Tube-nosed Bat, Dobson's Tube-nosed Bat, Island Tube-nosed Fruit Bat",,,LC,,3.1,2008,unknown,N
14958,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PTEROPODIDAE,Nyctimene,malaitensis,"Phillips, 1968",,,,,"","Malaita Tube-nosed Bat, Malaita Tube-nosed Fruit Bat",,,DD,,3.1,2008,unknown,N
14959,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PTEROPODIDAE,Nyctimene,masalai,"Smith & Hood, 1983",,,,,"","Demonic Tube-nosed Bat, Demonic Tube-nosed Fruit Bat",,,DD,,3.1,2008,unknown,N
14960,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PTEROPODIDAE,Nyctimene,minutus,"K. Andersen, 1910",,,,,"","Lesser Tube-nosed Fruit Bat, Lesser Tube-nosed Bat",,,VU,"B2ab(ii,iii)",3.1,2008,decreasing,N
14953,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PTEROPODIDAE,Nyctimene,rabori,"Heaney & Peterson, 1984",,,,,"",Philippine Tube-nosed Fruit Bat,,,EN,C2a(i),3.1,2008,decreasing,N
14966,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PTEROPODIDAE,Nyctimene,robinsoni,"Thomas, 1904",,,,,"","Eastern Tube-nosed Bat, Queensland Tube-nosed Bat, Queensland Tube-nosed Fruit Bat",,,LC,,3.1,2008,unknown,N
14961,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PTEROPODIDAE,Nyctimene,sanctacrucis,"Troughton, 1931",,,,,"","Nendö Tube-nosed Bat, Nendo Tube-nosed Fruit Bat",,,DD,,3.1,2008,unknown,N
14967,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PTEROPODIDAE,Nyctimene,vizcaccia,"Thomas, 1914",,,,,Nyctimene bougainville  ,"Umboi Tube-nosed Bat, Bismarck Tube-nosed Bat, Torresian Tube-nosed Bat, Umboi Tube-nosed Fruit Bat",,,LC,,3.1,2008,unknown,N
14993,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,MOLOSSIDAE,Nyctinomops,aurispinosus,"(Peale, 1848)",,,,,"",Peale's Free-tailed Bat,,,LC,,3.1,2008,unknown,N
14994,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,MOLOSSIDAE,Nyctinomops,femorosaccus,"(Merriam, 1899)",,,,,"",Pocketed Free-tailed Bat,,,LC,,3.1,2015,stable,N
14995,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,MOLOSSIDAE,Nyctinomops,laticaudatus,"(É. Geoffroy, 1805)",,,,,Tadarida espiritosantensis  ,"Broad-eared Bat, Broad-eared Free-tailed Bat",,,LC,,3.1,2015,unknown,N
14996,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,MOLOSSIDAE,Nyctinomops,macrotis,"(Gray, 1839)",,,,,"",Big Free-tailed Bat,,,LC,,3.1,2015,unknown,N
15000,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,VESPERTILIONIDAE,Nyctophilus,arnhemensis,"Johnson, 1959",,,,,"",Northern Long-eared Bat,,,LC,,3.1,2008,stable,N
15001,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,VESPERTILIONIDAE,Nyctophilus,bifax,"Thomas, 1915",,,,,Nyctophilus daedalus  ,Eastern Long-eared Bat,,,LC,,3.1,2008,stable,N
15003,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,VESPERTILIONIDAE,Nyctophilus,geoffroyi,"Leach, 1821",,,,,"",Lesser Long-eared Bat,,,LC,,3.1,2008,stable,N
15004,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,VESPERTILIONIDAE,Nyctophilus,gouldi,"Tomes, 1858",,,,,"",Gould's Long-eared Bat,,,LC,,3.1,2008,decreasing,N
15005,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,VESPERTILIONIDAE,Nyctophilus,heran,"Kitchener, How & Maharadatunkamsi, 1991",,,,,"","Sundan Long-eared Bat, Sunda Long-eared Bat",,,DD,,3.1,2016,unknown,N
15006,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,VESPERTILIONIDAE,Nyctophilus,howensis,"McKean, 1975",,,,,"",Lord Howe Long-eared Bat,,,CR,D,3.1,2008,unknown,N
15007,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,VESPERTILIONIDAE,Nyctophilus,microdon,"Laurie & Hill, 1954",,,,,"","Small-toothed Long-eared Bat, Small-toothed Bat",,,DD,,3.1,2008,unknown,N
15008,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,VESPERTILIONIDAE,Nyctophilus,microtis,"Thomas, 1888",,,,,Nyctophilus bicolor|Nyctophilus lophorhina,"Papuan Long-eared Bat, New Guinea Long-eared Bat, Small-eared Nyctophilus",,,LC,,3.1,2008,stable,N
136807,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,VESPERTILIONIDAE,Nyctophilus,nebulosus,"Parnaby, 2002",,,,,"",New Caledonia Long-eared Bat,,,CR,"B1ab(i,ii,iii)",3.1,2008,decreasing,N
15009,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,VESPERTILIONIDAE,Nyctophilus,sherrini,"Thomas, 1915",,,,,"",Tasmanian Long-eared Bat,,,DD,,3.1,2008,decreasing,N
15011,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,VESPERTILIONIDAE,Nyctophilus,walkeri,"Thomas, 1892",,,,,"",Pygmy Long-eared Bat,,,LC,,3.1,2008,stable,N
15645,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,MOLOSSIDAE,Otomops,formosus,"Chasen, 1939",,,,,"","Java Giant Mastiff Bat, Javan Mastiff Bat",,,DD,,3.1,2016,unknown,N
15647,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,MOLOSSIDAE,Otomops,johnstonei,"Kitchener, How & Maryanto, 1992",,,,,"",Johnstone's Giant Mastiff Bat,,,DD,,3.1,2016,unknown,N
136564,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,MOLOSSIDAE,Otomops,madagascariensis,"Dorst, 1953",,,,,"",Madagascar Free-tailed Bat,,,LC,,3.1,2008,unknown,N
15648,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,MOLOSSIDAE,Otomops,martiensseni,"(Matschie, 1897)",,,,,Otomops martiensseni subspecies icarus,"Large-eared Free-tailed Bat, Martiensen's Free-tailed Bat, Large-eared Giant Mastiff Bat, Giant Mastiff Bat, Martienssen Bat, Martienssen's Big-eared Bulldog Bat",,,NT,,3.1,2008,decreasing,N
15649,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,MOLOSSIDAE,Otomops,papuensis,"Lawrence, 1948",,,,,"","Papuan Free-tailed Bat, Big-eared Mastiff Bat",,,DD,,3.1,2008,unknown,N
15650,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,MOLOSSIDAE,Otomops,secundus,"Hayman, 1952",,,,,"","Mantled Free-tailed Bat, Mantled Mastiff Bat",,,DD,,3.1,2008,unknown,N
15646,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,MOLOSSIDAE,Otomops,wroughtoni,"(Thomas, 1913)",,,,,Nyctinomus wroughtoni  ,"Wroughton's Free-tailed Bat, Wroughton's Giant Mastiff Bat",,,DD,,3.1,2016,unknown,N
15663,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,VESPERTILIONIDAE,Otonycteris,hemprichii,"Peters, 1859",,,,,"","Desert Long-eared Bat, Hemprich's Long-eared Bat",Oreillard D'Hemprich,,LC,,3.1,2008,unknown,N
15665,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PTEROPODIDAE,Otopteropus,cartilagonodus,"Kock, 1969",,,,,"","Luzon Fruit Bat, Luzon Pygmy Fruit Bat",,,LC,,3.1,2008,decreasing,N
16174,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PTEROPODIDAE,Paranyctimene,raptor,"Tate, 1942",,,,,"","Unstriped Tube-nosed Bat, Lesser Tube-nosed Fruit Bat, Green Tube-nosed Bat",,,LC,,3.1,2008,unknown,N
136836,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PTEROPODIDAE,Paranyctimene,tenax,"Bergmans, 2001",,,,,"",Steadfast Tube-nosed Bat,,,LC,,3.1,2008,unknown,N
40025,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,HIPPOSIDERIDAE,Paratriaenops,auritus,"(Grandidier, 1912)",,,,,Triaenops auritus,Grandidier's Trident Bat,Triénope doré,,VU,B1ab(iii),3.1,2008,unknown,N
22089,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,HIPPOSIDERIDAE,Paratriaenops,furculus,"Trouessart, 1906",,,,,Triaenops furculus,"Trouessart's Trident Bat, Trouessart's Triden Bat",,,LC,,3.1,2008,unknown,N
7671,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,EMBALLONURIDAE,Paremballonura,atrata,"(Peters, 1874)",,,,,Emballonura atrata,"Peter's Sheath-tailed Bat, Peters's Sheath-tailed Bat",,,LC,,3.1,2008,unknown,N
136835,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,EMBALLONURIDAE,Paremballonura,tiavato,"Goodman, Cardiff, Ranivo, Russell & Yoder, 2006",,,,,Emballonura tiavato,Western Sheath-tailed Bat,,,LC,,3.1,2008,unknown,N
16563,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PTEROPODIDAE,Penthetor,lucasi,"(Dobson, 1880)",,,,,"","Lucas's Short-nosed Fruit Bat, Lucas' Short-nosed Fruit Bat",,,LC,,3.1,2008,decreasing,N
16707,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,EMBALLONURIDAE,Peropteryx,kappleri,"Peters, 1867",,,,,"",Greater Dog-like Bat,,,LC,,3.1,2008,unknown,N
16708,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,EMBALLONURIDAE,Peropteryx,leucoptera,"Peters, 1867",,,,,"",White-winged Dog-like Bat,,,LC,,3.1,2015,unknown,N
16709,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,EMBALLONURIDAE,Peropteryx,macrotis,"(Wagner, 1843)",,,,,"",Lesser Dog-like Bat,,,LC,,3.1,2015,stable,N
85822291,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,EMBALLONURIDAE,Peropteryx,pallidoptera,"Lim, Engstrom, Reid, Simmons, Voss and Fleck, 2010",,,,,"",,,,DD,,3.1,2016,unknown,N
136790,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,EMBALLONURIDAE,Peropteryx,trinitatis,"Miller, 1899",,,,,"",Trinidad Dog-like Bat,,,DD,,3.1,2016,unknown,N
16887,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,VESPERTILIONIDAE,Pharotis,imogene,"Thomas, 1914",,,,,"","Thomas's Big-eared Bat, New Guinea Big-eared Bat",,,CR,"B1ab(i,ii,iii); D",3.1,2008,unknown,N
16981,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,VESPERTILIONIDAE,Philetor,brachypterus,"(Temminck, 1840)",,,,,Vespertilio brachypterus  ,"Rohu's Bat, Short-winged Pipistrelle",,,LC,,3.1,2008,unknown,N
10967,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,VESPERTILIONIDAE,Phoniscus,aerosa,"(Tomes, 1858)",,,,,Kerivoula aerosa  ,Dubious Trumpet-eared Bat,,,DD,,3.1,2008,unknown,N
10970,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,VESPERTILIONIDAE,Phoniscus,atrox,"Miller, 1905",,,,,Kerivoula atrox  ,"Groove-toothed Trumpet-eared Bat, Groove-toothed Bat, Gilded Groove-toothed Bat",,,NT,,3.1,2008,decreasing,N
10976,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,VESPERTILIONIDAE,Phoniscus,jagorii,"(Peters, 1866)",,,,,Kerivoula jagorii  ,"Peters's Trumpet-eared Bat, Common Trumpet-eared Bat, Peter's Trumpet-eared Bat",,,LC,,3.1,2008,unknown,N
10982,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,VESPERTILIONIDAE,Phoniscus,papuensis,"(Dobson, 1878)",,,,,Kerivoula papuensis  ,Golden-tipped Bat,,,LC,,3.1,2008,unknown,N
17168,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PHYLLOSTOMIDAE,Phylloderma,stenops,"Peters, 1865",,,,,"",Pale-faced Bat,,,LC,,3.1,2015,stable,N
17173,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PHYLLOSTOMIDAE,Phyllonycteris,aphylla,"(Miller, 1898)",,,,,"",Jamaican Flower Bat,,,CR,C2a(i),3.1,2015,decreasing,N
17175,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PHYLLOSTOMIDAE,Phyllonycteris,poeyi,"Gundlach, 1860",,,,,"",Cuban Flower Bat,,,LC,,3.1,2008,unknown,N
17176,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PHYLLOSTOMIDAE,Phyllops,falcatus,"(Gray, 1839)",,,,,"",Cuban Fig-eating Bat,,,LC,,3.1,2008,stable,N
17216,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PHYLLOSTOMIDAE,Phyllostomus,discolor,"Wagner, 1843",,,,,"",Pale Spear-nosed Bat,,,LC,,3.1,2015,stable,N
17217,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PHYLLOSTOMIDAE,Phyllostomus,elongatus,"(É. Geoffroy, 1810)",,,,,"",Lesser Spear-nosed Bat,,,LC,,3.1,2015,unknown,N
17218,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PHYLLOSTOMIDAE,Phyllostomus,hastatus,"(Pallas, 1767)",,,,,"",Greater Spear-nosed Bat,,,LC,,3.1,2015,stable,N
17219,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PHYLLOSTOMIDAE,Phyllostomus,latifolius,"(Thomas, 1901)",,,,,"",Guianan Spear-nosed Bat,,,LC,,3.1,2016,unknown,N
17320,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,VESPERTILIONIDAE,Pipistrellus,abramus,"(Temminck, 1838)",,,,,Vespertilio irretilus  |Vespertilio pumiloides  |Vspertilio akokomuli  ,"Japanese Pipistrelle, Japanese Pipistrelle",,,LC,,3.1,2008,stable,N
17321,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,VESPERTILIONIDAE,Pipistrellus,adamsi,"Kitchener, Caputi & Jones, 1986",,,,,"","Forest Pipistrelle, Cape York Pipistrelle, Adams's Pipistrelle",,,LC,,3.1,2008,stable,N
17323,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,VESPERTILIONIDAE,Pipistrellus,aero,"Heller, 1912",,,,,"","Mount Gargues Pipistrelle, Mt. Gargues Pipistrelle",,,DD,,3.1,2008,unknown,N
136560,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,VESPERTILIONIDAE,Pipistrellus,alaschanicus,"(Bobrinskii, 1926)",,,,,"",Alashanian Pipistrelle,,,LC,,3.1,2008,unknown,N
44851,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,VESPERTILIONIDAE,Pipistrellus,anchietae,"(Seabra, 1900)",,,,,Hypsugo anchietae  ,"Anchieta's Bat, Anchieta's Pipistrelle, Miombo pipistrelle",,,LC,,3.1,2008,unknown,N
17326,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,VESPERTILIONIDAE,Pipistrellus,angulatus,"Peters, 1880",,,,,"","New Guinea Pipistrelle, Angulate Pipistrelle",,,LC,,3.1,2008,stable,N
17328,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,VESPERTILIONIDAE,Pipistrellus,arabicus,"Harrison, 1979",,,,,Hypsugo arabicus  ,Arabian Pipistrelle,,,DD,,3.1,2008,unknown,N
44852,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,VESPERTILIONIDAE,Pipistrellus,ariel,"(Thomas, 1904)",,,,,Hypsugo ariel  |Hypsugo bodenheimeri  |Pipistrellus bodenheimeri  ,Desert Pipistrelle,,,DD,,3.1,2008,unknown,N
17331,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,VESPERTILIONIDAE,Pipistrellus,cadornae,"Thomas, 1916",,,,,Hypsugo cadornae  |Pipistrellus savii subspecies cadornae,"Cadorna's Pipistrelle, Cadorna's Pipistrelle, Thomas's Pipistrelle",,,LC,,3.1,2008,unknown,N
17332,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,VESPERTILIONIDAE,Pipistrellus,ceylonicus,"(Kelaart, 1852)",,,,,Pipistrellus ceylonicus subspecies chrysothrix|Pipistrellus ceylonicus subspecies subcanus|Pipistrellus chrysothrix  |Scotophilus ceylonicus  |Vesperugo indicus  ,Kelaart's Pipistrelle,,,LC,,3.1,2008,stable,N
17334,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,VESPERTILIONIDAE,Pipistrellus,collinus,"Thomas, 1920",,,,,"","Mountain Pipistrelle, Greater Papuan Pipistrelle",,,LC,,3.1,2008,stable,N
17335,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,VESPERTILIONIDAE,Pipistrellus,coromandra,"(Gray, 1838)",,,,,Myotis parvipes  |Pipistrellus coromandra subspecies afghanus|Scotophilus coromandelianus  |Sctophilus coromandra  |Vespertilio coromandelicus  |Vesperugo blythii  |Vesperugo micropus  |Vesperugo nicobaricus  ,"Coromandel Pipistrelle, Indian Pipistrelle, Little Indian Bat",,,LC,,3.1,2008,unknown,N
44853,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,VESPERTILIONIDAE,Pipistrellus,crassulus,"Thomas, 1904",,,,,Hypsugo bellieri  |Hypsugo crassulus  ,Broad-headed Pipistrelle,,,LC,,3.1,2008,unknown,N
44854,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,VESPERTILIONIDAE,Pipistrellus,eisentrauti,"Hill, 1968",,,,,Hypsugo eisentrauti  ,Eisentraut's Pipistrelle,,,DD,,3.1,2008,unknown,N
17340,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,VESPERTILIONIDAE,Pipistrellus,endoi,"Imaizumi, 1959",,,,,"",Endo's Pipistrelle,,,EN,B2ab(iii),3.1,2008,decreasing,N
136209,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,VESPERTILIONIDAE,Pipistrellus,hanaki,"Hulva & Benda, 2004",,,,,"",Hanaki's Dwarf Bat,,,DD,,3.1,2008,unknown,N
136741,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,VESPERTILIONIDAE,Pipistrellus,hesperidus,"(Temminck, 1840)",,,,,Pipistrellus hesperidus subspecies broomi|Pipistrellus hesperidus subspecies fuscatus|Pipistrellus hesperidus subspecies hesperidus|Pipistrellus hesperidus subspecies subtilis,"African pipistrelle, Dusky pipistrelle",,,LC,,3.1,2016,unknown,N
17341,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,VESPERTILIONIDAE,Pipistrellus,hesperus,"H. Allen, 1864",,,,,"",Western Pipistrelle,,,LC,,3.1,2008,stable,N
17342,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,VESPERTILIONIDAE,Pipistrellus,imbricatus,"(Horsfield, 1824)",,,,,Hypsugo imbricatus  ,Brown Pipistrelle,,,LC,,3.1,2008,unknown,N
17343,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,VESPERTILIONIDAE,Pipistrellus,inexspectatus,"Aellen, 1959",,,,,"",Aellen's Pipistrelle,,,DD,,3.1,2008,unknown,N
17344,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,VESPERTILIONIDAE,Pipistrellus,javanicus,"(Gray, 1838)",,,,,Pipistrellus babu  |Pipistrellus camortae  |Pipistrellus peguensis  |Scotophilus javanicus  ,Javan Pipistrelle,,,LC,,3.1,2008,stable,N
17314,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,VESPERTILIONIDAE,Pipistrellus,kuhlii,"(Kuhl, 1817)",,,,,Pipistrellus deserti,Kuhl's Pipistrelle,Pipistrelle de Kuhl,Murciélagod de Borde Claro,LC,,3.1,2016,unknown,N
17315,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,VESPERTILIONIDAE,Pipistrellus,maderensis,"(Dobson, 1878)",,,,,"",Madeira Pipistrelle,Pipistrelle de Madère,Murciélago de Madeira,VU,C2a(i),3.1,2016,decreasing,N
17350,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,VESPERTILIONIDAE,Pipistrellus,minahassae,"(Meyer, 1899)",,,,,"",Minahassa Pipistrelle,,,DD,,3.1,2016,unknown,N
136769,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,VESPERTILIONIDAE,Pipistrellus,murrayi,"Andrews, 1900",,,,,Pipistrellus tenuis subspecies murrayi,Christmas Island Pipistrelle,,,CR,"A2abce; B1ab(iv,v)+2ab(iv,v); C1+2a(i,ii); D",3.1,2010,decreasing,N
44855,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,VESPERTILIONIDAE,Pipistrellus,musciculus,"Thomas, 1913",,,,,Hypsugo musciculus  |Hypsugo musciculus  ,Mouselike Pipistrelle,,,DD,,3.1,2008,unknown,N
17353,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,VESPERTILIONIDAE,Pipistrellus,nanulus,"Thomas, 1904",,,,,"",Tiny Pipistrelle,,,LC,,3.1,2008,unknown,N
